Lambda,phi_a,sigma_a,alpha,phi_b,sigma_b,weight
0.7143669788064162,0.09807744998501128,0.147023348453072,0.7423361812244663,0.1555659456688509,0.06384422674208311,1.8148437100195145e-47
0.7408920486510409,0.07225580373803764,0.04386993688374331,0.6127129912173923,0.23064439247899512,0.02459972484807491,1.878673144721312e-47
0.3924585740435401,0.09051438493505598,0.017037160928343068,0.9674247452518137,0.25617949686994457,0.17505709286888282,1.9189445446947571e-47
0.7008843325624601,0.10704512518336073,0.06371539577937263,0.37083771197146587,0.13524362247389907,0.07891831857766789,1.9749559608812028e-47
0.9453444458645648,0.06575695239727991,0.08818377073983874,0.029455642816351935,0.3193126536422993,0.03108927501979902,2.147936335313258e-47
0.8561154638311426,0.06996180056595563,0.05586728952208677,0.11806254595489425,0.341545560535181,0.04035736870082868,2.1868094815710615e-47
0.600891723155115,0.087514704173489,0.08482541340642696,0.3719997539055252,0.15002132121125808,0.11791560030431984,2.202074846895835e-47
0.7151443308679657,0.08912829719084453,0.07223818798523245,0.1255525825406565,0.24794139645032998,0.0345157226739212,2.254642127145149e-47
0.7313264000052475,0.10189059176749926,0.1003244608375714,0.27967574507559656,0.23836472558469993,0.1863139035190953,2.3008482422745437e-47
0.9312458411237461,0.0734719960126099,0.0848585865544319,0.14366613689859276,0.37678992630429853,0.056812808036704514,2.315799575456753e-47
0.6136649137495198,0.09021559777631549,0.052062259724428885,0.10238436416177121,0.20617901633000413,0.18299623615443356,2.3836656196179464e-47
0.6735710630259288,0.07681195574322697,0.07777014087113372,0.08165738020265467,0.0008863570718958735,0.04327199001586059,2.493291534821664e-47
0.8096778931453792,0.06330232191499507,0.07560229211225658,0.22255103296235546,0.19053343823347538,0.06187915423819372,2.49361499832489e-47
0.6242020529680614,0.06610882928505746,0.03444616970588919,0.36911010702243263,0.22177550441674088,0.06583411632657929,2.6690288537067677e-47
0.6138660133108411,0.07986503353000002,0.06959084752490893,0.45528331010611656,0.1524918888250073,0.03520927533420711,2.8499228060473974e-47
0.602877433940779,0.0692951523641655,0.03878057428196827,0.8121177280997384,0.2937817817134641,0.04146931243071761,2.9107322451380175e-47
0.5975216561893608,0.0721553842175856,0.042907674142921494,0.08127092579302575,0.33659670022824284,0.025352868479450463,2.9831398131495196e-47
0.7099234404756174,0.09847582686733325,0.10004691451698568,0.6236350655643724,0.15683522462190713,0.046118627384868466,3.0943492153719406e-47
0.8208123684753201,0.10993367371748414,0.1613157285995788,0.37615429503999753,0.18065267489718845,0.09467046502918659,3.155078678297538e-47
0.6633377246007433,0.16881701330608978,0.05708700029603075,1.4868546156091509,0.14757175873411488,0.101513074617678,3.3191927337776643e-47
0.9069319494103574,0.11688226586243622,0.11948830138711,0.2925016404376568,0.14733043527947154,0.12215751059515309,3.3369976410661257e-47
0.8547855032189486,0.08518596476494072,0.10463345251406128,0.2055779082350846,0.2871530664077615,0.022876081247063033,3.338574728400766e-47
0.8781300952287288,0.0626665883186171,0.08222236987174392,0.08373470551928286,0.05360022318933544,0.012209979791763474,3.4733037626796126e-47
0.8832263028581142,0.1056249521690018,0.048427102830567184,0.6598614372508577,0.044318702481104026,0.0545343130998147,3.650759181992747e-47
0.6752466478036103,0.06953391523183355,0.041252557597400985,0.7674038423648147,0.26053640738049,0.0316736751485097,3.664078080500249e-47
0.44237269773004023,0.07747388635616381,0.024863532920875182,0.7998741556485472,0.3071691076202128,0.1010229978048869,3.672792209734044e-47
0.4227051799854323,0.08011064565694198,0.019064319334763,1.0924995769024894,0.3578157325552935,0.22031112652084173,3.721106758381686e-47
0.714042388054668,0.07758236480597447,0.0759009825103208,0.8774423474368791,0.19251699635015262,0.018586597050448714,3.728389873393846e-47
0.4720337170281641,0.10341900195477693,0.027412751844089926,0.7081361657233337,0.22580289560684083,0.20987484924844638,3.9376927652050736e-47
0.7660444482384583,0.08096443778096313,0.040613874100062536,0.045306528618571096,0.10011882161008727,0.10068905010063549,4.011691066273032e-47
0.911373904433354,0.08183373164515045,0.1328601040987633,0.1712979896676149,0.22518685637566352,0.0981577532253721,4.091220874633479e-47
0.6108336200046978,0.1536033609105717,0.07604132524604533,1.1936119669917207,0.12443090766991885,0.08974568595925177,4.115621986855454e-47
0.7016845761559731,0.08524844406971055,0.08525856556023684,0.5939474332725713,0.14404324194671672,0.06626256022437393,4.3147171579790383e-47
0.7866710913724253,0.06364747701598794,0.059571963542693986,0.037481893076771744,0.13849771258816124,0.18657845478259077,4.315413638800537e-47
0.7578314830221582,0.07782209952836344,0.1340188724136341,0.49722847287793126,0.1556300421726992,0.04054402003435411,4.31852509207568e-47
0.9257578466283329,0.08345152739245038,0.07822099605087694,0.09371194852451448,0.257339069938288,0.040493190110904846,4.414640848506027e-47
0.9533362986903253,0.07660611002819129,0.08513481329624112,0.056446864425064414,0.23181026676483316,0.14195898873836102,4.492722176396443e-47
0.9790443346288162,0.08796351804422453,0.08874851386383593,0.2793148060567442,0.08566367780391644,0.03701114175107096,4.755200890630463e-47
0.5152940176297467,0.0654746646722546,0.0357346826111186,0.6287011844716878,0.37655873010608515,0.15239521433503814,4.965531994446181e-47
1.4803045622191058,0.1761666847515856,0.29851950605454786,0.4306561779739108,0.1713244717314623,0.1289161161065614,5.109732619916458e-47
0.7988179499030041,0.08991213143562155,0.07075022847402973,0.042955335433729425,0.2591855593118296,0.07468800844070904,5.1196254576739415e-47
0.5916557924369017,0.07712594825657942,0.040421400205878075,0.414450366950051,0.282078558319386,0.013063647958798554,5.309726811535317e-47
0.7654146359253033,0.05998445197531399,0.07311362348844615,0.14694433899360448,0.1675679321027345,0.04445853323479758,5.359181774477264e-47
0.7176548196318169,0.10109668597574972,0.03595823254443791,0.686423218602486,0.0416698889086488,0.0617466169702017,5.391355571392103e-47
0.7468612788730822,0.06598857449792567,0.05040052945674245,0.08816043200150492,0.1686825385591235,0.1006282710936672,5.449894843281747e-47
0.9344602383424978,0.06717128677359102,0.0988565300583806,0.24416224102568285,0.1637137669194323,0.024545811873074495,5.509727032154747e-47
0.8794890813814384,0.08863805182010603,0.1074884557911898,0.3320445717967708,0.16178323979048653,0.013974937299654516,5.61435126725545e-47
0.7583415036840511,0.0942978964834123,0.06841132841840061,0.29391055821046785,0.24994044658581754,0.22224512146877093,5.880837010005553e-47
0.754970731436551,0.0778169502530286,0.11307002361408583,0.39381854455942034,0.11911109208197264,0.02391817893798073,5.9408528664636e-47
0.8232956638087634,0.09051934336404732,0.08650841815961646,0.011321765827953079,0.19496364452141554,0.2012873197667108,6.27978880051009e-47
0.5826749144523713,0.09569162994350072,0.0731021376440332,0.40875199172104104,0.13331233003461623,0.16673148113138195,6.295481129024818e-47
0.6468179746795204,0.06316908798329379,0.05120169754229272,0.5934482696188519,0.2820676253801547,0.06569360908713258,6.292838534388878e-47
0.6920834301715288,0.08806333958077162,0.06602307688360437,0.012727646669197568,0.027348624283242383,0.15610948078045178,6.291513655338853e-47
0.5483762141350663,0.07461773557813417,0.04003765985154732,0.6686187728043314,0.35548209153633076,0.08529580760091271,6.379502165584753e-47
0.43037424402974456,0.09787565418270744,0.06289607989915302,0.9356592699079128,0.2225837431684754,0.17481085566441787,6.42300292022922e-47
0.7144853737134238,0.06983554646995105,0.06930940141221459,0.33796810806481337,0.01658817797727138,0.019968545729957092,6.526936436428089e-47
0.6576315767555547,0.08201997315271553,0.03642787327810962,0.3180360851099171,0.24174430627184315,0.02745089987103441,6.530600198858265e-47
0.8134244699144422,0.07670859731314861,0.04480649057989219,0.15500853289226435,0.078771145670829,0.011574227305682822,6.990861222019956e-47
0.7101154455557002,0.15512795555012943,0.034180979477741284,1.2761063478597532,0.11996090377403638,0.09609944349732448,7.017257895974357e-47
0.7966837960024717,0.07616064884160445,0.04479067289371644,0.4051095380195672,0.2585658512604873,0.019045560891808904,7.12765922177814e-47
0.6287341674130682,0.11165869508381115,0.06144694798006266,0.5256987897121568,0.2225966828312913,0.22391035503374995,7.284408169371844e-47
0.6448700298770014,0.06713832520991031,0.050898155466378076,0.07297765162584369,0.11839402040767819,0.1976047929528082,7.35721662655672e-47
0.8332165377561811,0.06777821115554594,0.10506206978650047,0.21227307304245066,0.30732597243089804,0.04299483431406575,8.373311178818699e-47
0.7521248348612477,0.08834519013362879,0.07256076664185075,0.5127703526660783,0.2772371960292624,0.014358082126832294,9.088660697135916e-47
0.48808153277241323,0.0696286090559815,0.06912352550917836,0.8871195481164428,0.24774264343747776,0.11730247097327279,9.54375137101042e-47
0.992302118256327,0.17482624909222105,0.10965364589538654,0.9410387691406831,0.12631744193083508,0.12571018724873737,9.809533139470883e-47
0.6375554916763713,0.0639170446540907,0.07254474857280958,0.12318299141948208,0.24879570274870969,0.07740581985353759,1.0027938496619578e-46
0.8753914515751016,0.07522107403044043,0.06251498919995503,0.285050759112251,0.13224044450827793,0.01402120176584944,1.0036491257668357e-46
0.5481170705022247,0.08145861036919172,0.027751063356746875,0.6836260718710517,0.30789782447219144,0.1619633909206296,1.0147121658474462e-46
0.6527971575437805,0.06235337970281413,0.05787989355877845,0.44064655730017704,0.30970054100549665,0.03204790269841967,1.0376012360749896e-46
0.4146460946995447,0.08242785719388751,0.0289054307922845,1.3835280455021617,0.23853836928519567,0.09421419948848717,1.0800371966525932e-46
0.4268326664667329,0.10733954474865048,0.0575080775414505,0.8931394451133549,0.2196183495506491,0.1909512166100468,1.081378718345504e-46
0.8239519864985234,0.12913792839791466,0.034424596908954726,0.8311688632267203,0.09108235984247745,0.055760339588879784,1.092947903821393e-46
0.6521572401509919,0.13435062310178864,0.10943426254056549,0.7854737762409518,0.20106252401768587,0.141026955516673,1.0977771349411013e-46
0.7736349030372645,0.08706339348857217,0.03733250212998033,0.5119020992485396,0.02729011992378684,0.030551275192138645,1.0987735719241307e-46
0.8180642906768465,0.08495211084599369,0.05440921231349704,0.10598194658601423,0.21874560831200104,0.022233464901939396,1.1043301861699826e-46
1.020968184651964,0.15605139556366554,0.09570103344380723,0.887165734194358,0.11868315898123671,0.08602768692903898,1.1129141130983782e-46
0.49816034728247427,0.10079387375119364,0.051711325695507224,0.7940653269904601,0.24547632515302742,0.12673162526945503,1.1244782149560836e-46
0.8513604765594269,0.07052464276491721,0.12307208552994621,0.15829465647377838,0.25107175636954154,0.03479297807827796,1.175971620284451e-46
0.8193529168955678,0.07976617192152946,0.08835443948491369,0.5683179991806043,0.19960576291716572,0.03122913689871826,1.1850670698501818e-46
0.836044264928147,0.1455577932071273,0.037138996633081754,0.9994911187928774,0.09408345260854736,0.06066956263523318,1.2554039700401517e-46
0.8173313090118299,0.08926881988535418,0.10642579072229176,0.06820953114807893,0.20765282544911207,0.0958769713716026,1.2562569835962137e-46
1.1594501184301862,0.15971622386209688,0.1743978629001057,0.5570841209290325,0.11568942867291408,0.09562237203088081,1.2705160482957662e-46
0.6593213499514519,0.16241752939848647,0.02249481918397803,1.5928981983768695,0.12478403979558494,0.06018973213257926,1.2811951582606855e-46
0.6932686519490818,0.0971920588211207,0.07845006356787751,0.2992855296419229,0.27116754898992673,0.1689678040351216,1.2890843906913842e-46
0.6145216990765425,0.1082150155214347,0.05833373873402304,0.47753493049930107,0.058059063454796875,0.2111719650916159,1.3454387116481356e-46
0.620850638433956,0.07937208350719255,0.05948004712413056,0.06877197660027035,0.2908368780390774,0.019225139061181538,1.3581532662266015e-46
0.7799698580005936,0.07709643466179872,0.05524195131330625,0.7235977521825471,0.2851680984429575,0.018777624851866993,1.4609336760105596e-46
0.7387003173348752,0.0732441233949217,0.10052402793950907,0.033872248366473734,0.07032803502838934,0.01356372472233,1.4876163063350068e-46
0.5008085819549939,0.102964047752863,0.08016288209127145,0.6846799278650161,0.2716945567950308,0.19541570379714804,1.4983496198966476e-46
0.637455179533938,0.08190076356398801,0.07682494459807586,0.46405631055065155,0.19091152171265002,0.03261686411210155,1.5513144261821037e-46
0.9717181433144717,0.10190126240636327,0.134899773721538,0.29832807908472614,0.09531220038605114,0.10130220280741946,1.5768526917417457e-46
0.5977770523997794,0.075617004009491,0.031690920508480644,0.12132128328275416,0.18945380773484902,0.21431297644008268,1.597320743667076e-46
0.6031213473892225,0.11204014840150522,0.0799256210504786,0.8925915636142886,0.17908475121406756,0.13048353025549123,1.6165527037328616e-46
0.5147065190370281,0.0665423680309511,0.06449721446730816,0.547839568833172,0.31275443001481024,0.15525441438200424,1.627293976085675e-46
0.6702372891208297,0.07176425071080239,0.09153968763193891,0.17307274588251742,0.15405896398732796,0.041806585039397375,1.6436039601732405e-46
0.3379412917310049,0.0907913880929459,0.02477065815064657,1.7278690122434637,0.2939399250735161,0.17295820604295475,1.680278473070955e-46
0.5029125449233391,0.1082467174342151,0.03796625349400384,0.7120014675911331,0.1915587190304982,0.15386784644475124,1.734585795276515e-46
0.7046313502973807,0.07542995391345231,0.042659110348645855,0.28943652230665207,0.2819595418061992,0.16866029348884437,1.7445317275667909e-46
0.4635305773222773,0.08215474907541598,0.03648245766527586,0.37951069868549037,0.2795746637559408,0.20043997487722245,1.853148918414053e-46
0.5703372894471741,0.070643419426898,0.05783551600744441,0.2051655736784792,0.3095829903549486,0.08376427846753029,1.861556659674077e-46
0.6723199355625342,0.07664500127177631,0.03177913753760762,0.24873215453655095,0.025270162137570787,0.016050333461656352,1.9557207567121295e-46
0.6050717799479262,0.07192813326539588,0.05416140454282533,0.4379548108661755,0.3790041972021037,0.024551501220375197,1.965584365989126e-46
0.7353583041317875,0.11776756441762387,0.057487835640756706,0.5113776791776868,0.03309498534552493,0.17807396553181146,1.9837676748434594e-46
0.8510232158661604,0.11895283015107283,0.08789809625719992,0.42668823528988953,0.03881989057271934,0.16955796713965726,2.067907339263738e-46
0.5088961788929156,0.08388809425650773,0.05270630516352905,0.6825762026912529,0.3066342449661831,0.10001564750485324,2.096527602305495e-46
0.5592874504715399,0.07212115427249294,0.04219236536620615,0.7324311494149607,0.25283856049127423,0.03004272546357231,2.119215185816125e-46
0.6165619852143027,0.08596781908702777,0.07756638827864788,0.28145410705281515,0.12946736420825078,0.19095421384517933,2.1192988321294963e-46
0.8498331954852982,0.10749768700859469,0.10938194326872074,0.4755121550662025,0.17783848082517348,0.0906707202720395,2.135697928835113e-46
0.7695461273340196,0.06753715060822091,0.04363372056137286,0.289231031385916,0.22959407309660215,0.014665928776872339,2.1721497314717042e-46
0.8790473369632332,0.11457058330560549,0.2091576652419542,0.5831997806315317,0.15071996127883297,0.08480325484159977,2.1808969851728993e-46
0.6652181468864444,0.06701708585820365,0.04782603553240943,0.15059302355238646,0.11808677090758617,0.019920817768911348,2.2344735820892334e-46
0.7378119618312047,0.06401656757844865,0.09695226737365369,0.030535036593851816,0.2904746457582371,0.1409286318759114,2.287296260890567e-46
0.7772754687060945,0.08641220252635079,0.12935753058815844,0.3765305734146235,0.23279972976658694,0.12119454963707646,2.2969523467995492e-46
0.6298542564971299,0.0763514411555542,0.03227085075767981,0.2925788430390849,0.033267133453414394,0.015382326259633036,2.3243502169126057e-46
0.6949309140135507,0.07098829873911178,0.047198569225683405,0.6862174446248801,0.3700991159160046,0.017037091344320153,2.435498206747426e-46
0.7738695449680806,0.076384918028709,0.10668316755758918,0.2121784614186564,0.282484535413066,0.22660493277518126,2.6490646934655897e-46
0.543617564924398,0.08705678753847018,0.02984418975462352,0.4341605671290776,0.17967428186744602,0.16213110370024708,2.7192306162367313e-46
0.7603254505295136,0.058849568134970415,0.07442380668822336,0.11306930640047486,0.22906477721222118,0.012652933301186546,2.7279427447652592e-46
0.6029155953319092,0.10060668397279304,0.0451832211673878,0.5697351229065707,0.2033564809945897,0.13935706489213848,2.797387893000721e-46
0.754325757599468,0.09686147157612135,0.13548044287840488,0.38524284101690087,0.1692325731823338,0.06377035566446596,2.814433884729178e-46
0.8037443777508388,0.07480159122526786,0.11341730022498757,0.09354919051372068,0.32433512338168424,0.10737608022598637,2.829972324424486e-46
0.635817623876187,0.08995906000433096,0.04150721343119621,0.16900151516512374,0.2898736234015029,0.20030167659724127,2.8582212707552777e-46
0.9213792462570793,0.07940017675295769,0.1056847666115797,0.35506216399375845,0.187303399409096,0.03989472125567147,2.916970413164843e-46
1.0221734143687402,0.09614993833062624,0.15189478930096956,0.3818683906127166,0.1709175275089586,0.06965740759082947,2.9833585959414425e-46
0.6457601278417282,0.06769245030772686,0.04929890311224988,0.06857092948906796,0.09627668497060626,0.03781000229766434,2.986045377531542e-46
0.7539310663971865,0.06904634404189242,0.04269402633905159,0.07218758117161073,0.25893606121328555,0.16712137188850265,3.042021185669536e-46
0.49695953911249324,0.0926476286155406,0.059995277216866795,0.4172708535346521,0.23202208292544566,0.16042971070603662,3.094050577392936e-46
1.004810815468663,0.07790440146682887,0.11862320746400021,0.11530971784342858,0.18002138154320882,0.028007534459147537,3.1759163343597994e-46
0.6957945575491185,0.1431113824407499,0.1404102663351462,1.0738378598992884,0.14924215190591172,0.08450982662387949,3.2711303443615315e-46
0.530355942654513,0.06709783258950414,0.030091954037630445,0.5016582036726572,0.3786298048757564,0.1598207408092051,3.3507556577313276e-46
0.7737216299509619,0.10201929935320331,0.07547633439145948,0.1526595221912307,0.05582445108213755,0.1575532236549867,3.3559003936161917e-46
0.7207030233685441,0.064281233917039,0.043774033608473234,0.11256987204720736,0.3093503668667475,0.025661904681416877,3.4897052303592684e-46
0.9002873212306892,0.06763559744154701,0.1172645187601651,0.04194359384285079,0.2862786116462396,0.20441770846649743,3.770647471584534e-46
0.43963943580698567,0.07415158639759462,0.027029681536749253,0.9406295311469611,0.2274797807705959,0.0980198770169673,3.785744969341129e-46
0.5446137139186544,0.15385156049575527,0.061211534161806025,1.3240898831719268,0.1475232212109161,0.10237842336818315,3.850114325807618e-46
0.6710433295536908,0.15618008242788678,0.07683633386443738,0.9190770662022052,0.15140664084056388,0.10931117519064146,3.99642755172411e-46
0.8795317784436996,0.07919114326558646,0.10154627320960108,0.16974889062836007,0.03497153217100952,0.06450447189896996,4.2257687957621895e-46
0.9221720065749657,0.08973728321920449,0.07295979215591349,0.369150560784662,0.0774999171129716,0.05518126567884726,4.4450340025829875e-46
0.49240438863314656,0.0767228961528717,0.03276815063908483,0.5110171492990785,0.22009744317934002,0.08743649676352476,4.467528582964748e-46
0.43555011810082594,0.07722736337129171,0.032921501980451046,0.8410262910569191,0.21986252808975693,0.11524733918855959,4.493032106535719e-46
0.8974066402245944,0.06900709728893628,0.07946214264122395,0.08768423497836386,0.08030667004128385,0.06636625451934253,4.6032668989420244e-46
0.9422959919747271,0.07196380399684471,0.10031426328495736,0.3824366008176915,0.1895720144817338,0.01715387911463992,4.647395203875837e-46
0.8076142981774175,0.11209391047430961,0.04455553376382352,0.6454055116074896,0.043607058235892046,0.079887503238261,4.8467350105765646e-46
0.7760094807238107,0.12000394839612932,0.04888292877814391,0.51323758558444,0.09383566818358921,0.07990772308657691,5.0426987307532196e-46
0.7759102482264362,0.0729590454012542,0.1074709707866927,0.5043129566801708,0.21151171702351598,0.012946401998548294,5.0529870471978534e-46
0.6771067723612603,0.0740104646477206,0.06281919046143866,0.5498848538602613,0.3586333196483865,0.039717775246544754,5.0604570056091376e-46
0.7624944164047296,0.07132172284466232,0.04715462133326591,0.43937425469907043,0.24792996543409923,0.04741660412828762,5.178778183027071e-46
0.8665361113781478,0.09961697326674118,0.08374551838441761,0.4418055517369951,0.10264357329547161,0.029321778567243866,5.449386534987179e-46
0.672804699815142,0.09367803024111893,0.02437842092706164,0.5415103016146859,0.0742078814856915,0.04120009477153568,5.634694807755311e-46
0.8601500361260399,0.07898060797939405,0.1130897831279477,0.15741005656103657,0.2095325777832892,0.20565035779962623,5.797676696678426e-46
0.9839660906127763,0.08378743523655602,0.16541953140205587,0.3983117343658864,0.1629183229852443,0.03933735407656543,6.111231913010724e-46
0.8472750858625162,0.07957346129622661,0.056195179727076175,0.13192935947095885,0.13527863156646094,0.03857680045364299,6.174452684216177e-46
0.6466719845336224,0.1370599262230559,0.17128590227724175,0.9114605171591658,0.17883727115926337,0.11526467485715139,6.337704259030624e-46
0.816892821446541,0.09110734895511352,0.05019908380347243,0.18906611616862545,0.10497392095832911,0.10619719256013695,6.766828325266341e-46
0.6848930900643564,0.06475781445011747,0.04200738673147034,0.3431260630932115,0.22849851402894678,0.013310845151632862,6.796318813948518e-46
0.6137706536778214,0.06418221139109748,0.0703730716204268,0.3251966157520869,0.33914475972769914,0.1121635515512214,6.954827126274117e-46
0.8166059778038544,0.07341992596017316,0.14010729446725748,0.3622289661805006,0.14570908143674766,0.035927869134365575,7.070916482687598e-46
0.6095996072093821,0.1463353799086854,0.06861082101586474,0.8509018904559477,0.14658548138382568,0.1431682983002098,7.114230192259244e-46
0.36707736075268443,0.07813339433800837,0.04532184991628343,1.4433279632110143,0.2998594404125341,0.1419480043280136,7.49866632092897e-46
0.7206930183354185,0.08634987010296452,0.08547256373112212,0.2942031300949801,0.22377942329778203,0.026588248767763147,7.56732114172736e-46
0.9276269039631648,0.0680907806821251,0.09930626880718353,0.050634660484187854,0.04577659508573822,0.1157985163181961,7.692539100047856e-46
1.4747985197115843,0.1679157192661202,0.2518339936197529,0.5063645834860029,0.12347043641482736,0.09514833179993716,7.80268176301964e-46
0.749639769811328,0.0872245400839739,0.08004965169243862,0.4828804066765794,0.25704078750401416,0.018400685666926878,7.836948056716043e-46
0.7961556233471583,0.08928505324494995,0.10016585105751002,0.2605481252219978,0.17556381901147192,0.02417095568772373,7.884152169673554e-46
0.6432367901744283,0.07806386252031372,0.07124354011935671,0.34872893993215526,0.17347744347956906,0.1674806233411248,8.627206212549071e-46
0.4764072325634564,0.08966337687948728,0.03092010267447344,0.8163392387401248,0.22460401420458684,0.10867225660191814,8.743945225480189e-46
1.08109936238232,0.13750998771107809,0.24314789554134297,0.718532056007432,0.1498263063454473,0.07848331141623353,8.758735607123088e-46
0.3767651676050776,0.08551593555275422,0.027288453099681254,1.1650596400028927,0.22892504927242088,0.12349179968436605,8.78062803763399e-46
0.6722685073294348,0.10182124066722686,0.04468028548286116,0.2772779594445287,0.11157351069797676,0.1329673475989834,8.781225498707312e-46
0.6622328569571017,0.07366604449275316,0.036224058897129485,0.05485450454754692,0.12584795759087802,0.037204512697976005,9.087944433057589e-46
0.7834915342797975,0.08743077433542856,0.05615214745534408,0.002550123410868327,0.03697072668100218,0.048070027282579544,9.126525352894115e-46
0.560105377386225,0.06878826369069291,0.06378015662146777,0.24190595027737516,0.31130336937712944,0.20484800754156585,9.58938353096825e-46
0.6484240348762442,0.10102327074331496,0.04481740920912181,0.5829278338155588,0.060746028293856,0.07403031508786485,9.665387017757801e-46
0.8690652320289793,0.08807293332466243,0.0954593235739086,0.2670033552752269,0.019348132683375083,0.15696147902497795,9.694280478981426e-46
0.8049990883205844,0.06284171524508997,0.057210981281394534,0.09992482440373862,0.2692856540828364,0.050098273357664244,9.749778440107228e-46
0.8850705156324834,0.09038418080587696,0.05597403151022451,0.5329655761917144,0.005360255092025547,0.06756950208499878,9.759398182407575e-46
0.691544801622743,0.06677421173188502,0.046200066352622964,0.08871615729935534,0.13056883636821207,0.04771471233620327,9.887710095174923e-46
0.7166734651037798,0.09398056420266421,0.07857838231101731,0.5036059784919615,0.10401198921327623,0.022366001522117075,1.0090090900056555e-45
0.9239439191336636,0.07989594911948211,0.08805882978962205,0.3879877048525694,0.24570044745756778,0.01504369581303079,1.0141652539049765e-45
0.5719767750226781,0.06562435918709991,0.05309593091604191,0.31746041571054107,0.32165149193405007,0.07656114347430985,1.0258356958615393e-45
0.865420977962917,0.08748759073692791,0.17452649681955676,0.31839279722798075,0.1997746777729848,0.09607384889558486,1.0441524428210519e-45
0.8516893162259904,0.07115366929519884,0.1312564848848561,0.4605040108252838,0.1626181806916145,0.0295870909854781,1.0540990426179236e-45
0.9106873998968679,0.08183428918899394,0.06620884503196621,0.0226106806927594,0.19928796873715077,0.15647946426841555,1.0547267665380844e-45
0.8439023964431176,0.08764593193345604,0.06685998261055517,0.06575960905349632,0.23523514122511674,0.021354720844220132,1.0603649659200746e-45
0.33934515201086757,0.08782098248114889,0.03191346666129429,1.2227656902731803,0.3077810648119963,0.1947816737342557,1.0706391352511532e-45
0.9679203198283812,0.08033309959098905,0.0874807701002269,0.12786690332653838,0.18599146671252564,0.025607996492098894,1.0732675741596574e-45
0.751419380608011,0.0664621072761068,0.05111356027117936,0.6262098138046006,0.3116308406576354,0.013848613828319057,1.1070086947635945e-45
0.7113206014465838,0.09024914787355487,0.041948201262374814,0.2834919311615779,0.04937746060506748,0.018193343799200724,1.1167652984746594e-45
1.3410959424950921,0.122031669764679,0.23571467678460367,0.3305390728528502,0.1315409465817405,0.09523225748733873,1.1174670054519239e-45
0.5604964441867026,0.08550412241244082,0.06697492238227311,0.5150712445675217,0.303523243717346,0.11221255560247746,1.1247523158284885e-45
0.6878453601498067,0.07771319046154573,0.03517735957052318,0.188552293119283,0.37840239202917025,0.05367732150695445,1.1246893398839554e-45
0.6751390335643888,0.06769905787857572,0.08235311937308037,0.5753268759529211,0.2650364406430272,0.04064142194873612,1.136688192957792e-45
0.9349154692965214,0.1042237600193483,0.07417199796464376,0.44369862577045527,0.04556648562323866,0.06437475404866211,1.1417032819374716e-45
0.7282425541657078,0.07532666662029275,0.033840049433191514,0.10812302319997458,0.04712935032226259,0.01284738487740193,1.1766753176576113e-45
0.4387224552917769,0.07754139813091943,0.035129376003110245,1.21982375049354,0.35710726196662435,0.18166202031516032,1.220312103150465e-45
0.5538491133148047,0.0758325177503884,0.05107699458148568,0.414466034113792,0.2597531799819337,0.04481961944124732,1.2366456517612051e-45
0.6507369801186378,0.0671210934423116,0.034234237325449925,0.22569655545420586,0.22909948756063897,0.07404055405678783,1.2968662314587976e-45
0.6320070782217801,0.06652668603550033,0.04009468732476526,0.35822497832067535,0.2935255963012329,0.016307626064396744,1.3001527681785497e-45
0.5146036635423537,0.09436578044587302,0.06435972299401614,0.856685957642663,0.25085910136195244,0.1084252189717675,1.3022628653356323e-45
0.8275882058435131,0.18631092417647804,0.029552351273686158,1.4804226370720945,0.12267289397158222,0.08996780241063114,1.3937445253289266e-45
0.7920497122694297,0.0848213513902561,0.05345974206808738,0.30426353317280086,0.0647439627742015,0.12419575827239512,1.4028359547951555e-45
0.9632387976310028,0.17332463999044118,0.2848073376714221,0.758169820441711,0.16970546930244998,0.11359111861077494,1.4025992905480175e-45
0.8510032634320042,0.16345940065497527,0.036910820334850165,1.369996398730855,0.12146272413433784,0.07209218066854195,1.420910417597461e-45
0.5415998918029286,0.09793599531439234,0.06725672066570815,0.48224147083506785,0.26382308008165983,0.15110882280527047,1.4359893431425102e-45
0.5892252298515546,0.07348816462343916,0.047581449190921124,0.09961266740159969,0.36068620343006647,0.07106460691210047,1.455946872073032e-45
0.7128021800992923,0.06509084449839375,0.06968381560400508,0.7217620853915703,0.2588655373942993,0.02518987332852165,1.4624996527106482e-45
0.6360390665686,0.10154916133508551,0.041221798799102746,0.37756085433904796,0.06652273182769883,0.09642798578513291,1.4676552703824427e-45
0.563246032937516,0.14018144062668997,0.1115876988551378,0.8804101714282782,0.1921702377355421,0.1503762755541488,1.48617486673606e-45
0.5859095230865472,0.07244147411622248,0.040463056618828624,0.19270190939531995,0.30599144147009366,0.030924860131346724,1.4944246293989453e-45
0.6839197278894542,0.08763951526908392,0.05975129789731949,0.22798233335245732,0.2624731475743696,0.012928028702698319,1.4972118062557987e-45
0.5921389287710082,0.11300859116868944,0.06099044813142121,0.808106349683892,0.18246380702079698,0.11886274980159038,1.6106265315713487e-45
0.7150546646511451,0.06688024743425702,0.08656981411616903,0.5386784526207351,0.2564192074723247,0.042026541596004593,1.658518985841384e-45
0.7260816120735012,0.10770669825914592,0.04856333267728879,0.7779180455518171,0.06302483854381546,0.03801014105807971,1.7045528224172692e-45
